day,priceType,timestamp,hour,pnode,lmp,mcc,mlc
2026-01-03,ExPost,2026-01-03 00:45:00,0,ILLINOIS.HUB,35.52,1.34,0.38
2026-01-03,ExPost,2026-01-03 00:50:00,0,ILLINOIS.HUB,34.32,-0.38,1.39
2026-01-03,ExPost,2026-01-03 00:55:00,0,ILLINOIS.HUB,38.12,-2.14,0.53
2026-01-03,ExPost,2026-01-03 01:00:00,1,ILLINOIS.HUB,34.14,-2.64,-0.99
2026-01-03,ExPost,2026-01-03 01:05:00,1,ILLINOIS.HUB,39.27,-4.2,-4.63
2026-01-03,ExPost,2026-01-03 01:10:00,1,ILLINOIS.HUB,37.9,-0.54,-0.17
2026-01-03,ExPost,2026-01-03 01:15:00,1,ILLINOIS.HUB,30.17,-2.36,0.37
2026-01-03,ExPost,2026-01-03 01:20:00,1,ILLINOIS.HUB,38.01,2.44,-4.96
2026-01-03,ExPost,2026-01-03 01:25:00,1,ILLINOIS.HUB,36.82,-0.28,1.8
2026-01-03,ExPost,2026-01-03 01:30:00,1,ILLINOIS.HUB,38.69,-2.69,-0.67
2026-01-03,ExPost,2026-01-03 01:35:00,1,ILLINOIS.HUB,34.98,-1.57,-1.04
2026-01-03,ExPost,2026-01-03 01:40:00,1,ILLINOIS.HUB,34.05,-0.14,-3.63
2026-01-03,ExPost,2026-01-03 01:45:00,1,ILLINOIS.HUB,38.24,-2.44,-5.26
2026-01-03,ExPost,2026-01-03 01:50:00,1,ILLINOIS.HUB,37.67,-2.38,0.74
2026-01-03,ExPost,2026-01-03 01:55:00,1,ILLINOIS.HUB,33.65,-1.9,-0.37
2026-01-03,ExPost,2026-01-03 02:00:00,2,ILLINOIS.HUB,36.51,-3.02,0.27
2026-01-03,ExPost,2026-01-03 02:05:00,2,ILLINOIS.HUB,36.84,-0.9,-3.41
2026-01-03,ExPost,2026-01-03 02:10:00,2,ILLINOIS.HUB,39.34,1.5,-2.13
2026-01-03,ExPost,2026-01-03 02:15:00,2,ILLINOIS.HUB,36.62,2.64,-5.63
2026-01-03,ExPost,2026-01-03 02:20:00,2,ILLINOIS.HUB,37.91,-0.1,-5.71
2026-01-03,ExPost,2026-01-03 02:25:00,2,ILLINOIS.HUB,36.08,-0.46,-3.05
2026-01-03,ExPost,2026-01-03 02:30:00,2,ILLINOIS.HUB,35.53,-3.23,-0.05
2026-01-03,ExPost,2026-01-03 02:35:00,2,ILLINOIS.HUB,35.56,2.34,-4.26
2026-01-03,ExPost,2026-01-03 02:40:00,2,ILLINOIS.HUB,31.96,-0.04,-2.81
2026-01-03,ExPost,2026-01-03 02:45:00,2,ILLINOIS.HUB,37.56,1.5,-2.8
2026-01-03,ExPost,2026-01-03 02:50:00,2,ILLINOIS.HUB,30.2,-2.93,-3.79
2026-01-03,ExPost,2026-01-03 02:55:00,2,ILLINOIS.HUB,37.75,-3.07,-1.53
2026-01-03,ExPost,2026-01-03 03:00:00,3,ILLINOIS.HUB,36.71,0.53,-4.35
2026-01-03,ExPost,2026-01-03 03:05:00,3,ILLINOIS.HUB,38.97,-3.04,-6.15
2026-01-03,ExPost,2026-01-03 03:10:00,3,ILLINOIS.HUB,33.7,0.71,0.1
2026-01-03,ExPost,2026-01-03 03:15:00,3,ILLINOIS.HUB,39.4,-0.49,1.88
2026-01-03,ExPost,2026-01-03 03:20:00,3,ILLINOIS.HUB,36.11,-1.41,-4.21
2026-01-03,ExPost,2026-01-03 03:25:00,3,ILLINOIS.HUB,33.29,-0.31,-0.55
2026-01-03,ExPost,2026-01-03 03:30:00,3,ILLINOIS.HUB,35.0,-0.51,-0.82
2026-01-03,ExPost,2026-01-03 03:35:00,3,ILLINOIS.HUB,39.9,-3.26,-2.45
2026-01-03,ExPost,2026-01-03 03:40:00,3,ILLINOIS.HUB,43.95,0.7,-3.27
2026-01-03,ExPost,2026-01-03 03:45:00,3,ILLINOIS.HUB,32.39,-1.12,-1.29
2026-01-03,ExPost,2026-01-03 03:50:00,3,ILLINOIS.HUB,35.97,-1.44,-1.76
2026-01-03,ExPost,2026-01-03 03:55:00,3,ILLINOIS.HUB,34.61,-1.82,-1.4
2026-01-03,ExPost,2026-01-03 04:00:00,4,ILLINOIS.HUB,35.44,-3.55,-1.33
2026-01-03,ExPost,2026-01-03 04:05:00,4,ILLINOIS.HUB,33.83,-0.76,-2.93
2026-01-03,ExPost,2026-01-03 04:10:00,4,ILLINOIS.HUB,33.12,-1.18,0.85
2026-01-03,ExPost,2026-01-03 04:15:00,4,ILLINOIS.HUB,37.13,-0.04,-4.41
2026-01-03,ExPost,2026-01-03 04:20:00,4,ILLINOIS.HUB,35.36,-2.48,0.81
2026-01-03,ExPost,2026-01-03 04:25:00,4,ILLINOIS.HUB,32.17,-0.54,0.34
2026-01-03,ExPost,2026-01-03 04:30:00,4,ILLINOIS.HUB,37.92,-0.76,-1.17
2026-01-03,ExPost,2026-01-03 04:35:00,4,ILLINOIS.HUB,39.61,-2.0,-5.64
2026-01-03,ExPost,2026-01-03 04:40:00,4,ILLINOIS.HUB,30.55,-0.93,-1.51
2026-01-03,ExPost,2026-01-03 04:45:00,4,ILLINOIS.HUB,38.43,0.4,-1.25
2026-01-03,ExPost,2026-01-03 04:50:00,4,ILLINOIS.HUB,36.37,-0.18,-1.2
2026-01-03,ExPost,2026-01-03 04:55:00,4,ILLINOIS.HUB,33.21,-1.46,-5.48
2026-01-03,ExPost,2026-01-03 05:00:00,5,ILLINOIS.HUB,32.5,-4.09,0.13
2026-01-03,ExPost,2026-01-03 05:05:00,5,ILLINOIS.HUB,37.54,0.2,-0.2
2026-01-03,ExPost,2026-01-03 05:10:00,5,ILLINOIS.HUB,38.83,-1.72,-0.62
2026-01-03,ExPost,2026-01-03 05:15:00,5,ILLINOIS.HUB,35.34,-2.37,1.95
2026-01-03,ExPost,2026-01-03 05:20:00,5,ILLINOIS.HUB,37.18,-1.77,1.05
2026-01-03,ExPost,2026-01-03 05:25:00,5,ILLINOIS.HUB,35.09,-1.51,-5.27
2026-01-03,ExPost,2026-01-03 05:30:00,5,ILLINOIS.HUB,34.1,-0.7,-0.58
2026-01-03,ExPost,2026-01-03 05:35:00,5,ILLINOIS.HUB,38.52,-1.51,0.38
2026-01-03,ExPost,2026-01-03 05:40:00,5,ILLINOIS.HUB,34.22,-2.76,4.2
2026-01-03,ExPost,2026-01-03 05:45:00,5,ILLINOIS.HUB,39.23,-0.18,0.46
2026-01-03,ExPost,2026-01-03 05:50:00,5,ILLINOIS.HUB,36.07,0.14,0.05
2026-01-03,ExPost,2026-01-03 05:55:00,5,ILLINOIS.HUB,39.79,-2.59,-0.75
2026-01-03,ExPost,2026-01-03 06:00:00,6,ILLINOIS.HUB,33.91,0.32,0.13
2026-01-03,ExPost,2026-01-03 06:05:00,6,ILLINOIS.HUB,30.57,-5.03,0.49
2026-01-03,ExPost,2026-01-03 06:10:00,6,ILLINOIS.HUB,32.06,-2.32,-4.39
2026-01-03,ExPost,2026-01-03 06:15:00,6,ILLINOIS.HUB,38.01,-2.35,-0.49
2026-01-03,ExPost,2026-01-03 06:20:00,6,ILLINOIS.HUB,36.73,-4.18,-1.81
2026-01-03,ExPost,2026-01-03 06:25:00,6,ILLINOIS.HUB,37.07,-0.12,-2.82
2026-01-03,ExPost,2026-01-03 06:30:00,6,ILLINOIS.HUB,35.06,-2.01,-2.53
2026-01-03,ExPost,2026-01-03 06:35:00,6,ILLINOIS.HUB,38.07,-0.19,-5.51
2026-01-03,ExPost,2026-01-03 06:40:00,6,ILLINOIS.HUB,39.12,-3.17,-0.66
2026-01-03,ExPost,2026-01-03 06:45:00,6,ILLINOIS.HUB,35.19,-1.41,-2.73
2026-01-03,ExPost,2026-01-03 06:50:00,6,ILLINOIS.HUB,41.57,0.99,0.93
2026-01-03,ExPost,2026-01-03 06:55:00,6,ILLINOIS.HUB,33.68,-2.74,-5.59
2026-01-03,ExPost,2026-01-03 07:00:00,7,ILLINOIS.HUB,41.81,2.03,-2.27
2026-01-03,ExPost,2026-01-03 07:05:00,7,ILLINOIS.HUB,34.19,-2.71,-0.35
2026-01-03,ExPost,2026-01-03 07:10:00,7,ILLINOIS.HUB,41.24,-3.91,-2.48
2026-01-03,ExPost,2026-01-03 07:15:00,7,ILLINOIS.HUB,35.94,-2.25,-4.18
2026-01-03,ExPost,2026-01-03 07:20:00,7,ILLINOIS.HUB,30.73,-1.09,3.49
2026-01-03,ExPost,2026-01-03 07:25:00,7,ILLINOIS.HUB,29.13,-1.47,-1.97
2026-01-03,ExPost,2026-01-03 07:30:00,7,ILLINOIS.HUB,37.87,-4.37,-3.83
2026-01-03,ExPost,2026-01-03 07:35:00,7,ILLINOIS.HUB,34.19,-2.16,-2.41
2026-01-03,ExPost,2026-01-03 07:40:00,7,ILLINOIS.HUB,33.09,-0.68,0.32
2026-01-03,ExPost,2026-01-03 07:45:00,7,ILLINOIS.HUB,35.62,0.1,-3.26
2026-01-03,ExPost,2026-01-03 07:50:00,7,ILLINOIS.HUB,36.8,-0.52,2.44
2026-01-03,ExPost,2026-01-03 07:55:00,7,ILLINOIS.HUB,35.37,-1.09,-1.3
2026-01-03,ExPost,2026-01-03 08:00:00,8,ILLINOIS.HUB,30.14,2.18,-0.56
2026-01-03,ExPost,2026-01-03 08:05:00,8,ILLINOIS.HUB,37.26,-5.83,0.12
2026-01-03,ExPost,2026-01-03 08:10:00,8,ILLINOIS.HUB,36.97,-4.52,0.38
2026-01-03,ExPost,2026-01-03 08:15:00,8,ILLINOIS.HUB,32.0,-0.73,-0.37
2026-01-03,ExPost,2026-01-03 08:20:00,8,ILLINOIS.HUB,34.65,-0.5,-1.85
2026-01-03,ExPost,2026-01-03 08:25:00,8,ILLINOIS.HUB,34.77,-0.72,-7.31
2026-01-03,ExPost,2026-01-03 08:30:00,8,ILLINOIS.HUB,34.54,-2.06,0.02
2026-01-03,ExPost,2026-01-03 08:35:00,8,ILLINOIS.HUB,35.92,-1.43,-5.1
2026-01-03,ExPost,2026-01-03 08:40:00,8,ILLINOIS.HUB,34.56,-0.37,-2.73
2026-01-03,ExPost,2026-01-03 08:45:00,8,ILLINOIS.HUB,34.06,-2.26,-4.14
2026-01-03,ExPost,2026-01-03 08:50:00,8,ILLINOIS.HUB,32.63,-0.58,-4.3
2026-01-03,ExPost,2026-01-03 08:55:00,8,ILLINOIS.HUB,35.98,-0.45,-2.25
2026-01-03,ExPost,2026-01-03 09:00:00,9,ILLINOIS.HUB,37.19,-1.0,-1.4
2026-01-03,ExPost,2026-01-03 09:05:00,9,ILLINOIS.HUB,37.92,1.44,0.11
2026-01-03,ExPost,2026-01-03 09:10:00,9,ILLINOIS.HUB,36.55,-1.52,2.2
2026-01-03,ExPost,2026-01-03 09:15:00,9,ILLINOIS.HUB,36.58,-1.6,0.18
2026-01-03,ExPost,2026-01-03 09:20:00,9,ILLINOIS.HUB,35.48,0.36,-2.43
2026-01-03,ExPost,2026-01-03 09:25:00,9,ILLINOIS.HUB,39.56,-1.91,-1.25
2026-01-03,ExPost,2026-01-03 09:30:00,9,ILLINOIS.HUB,32.12,-0.09,-2.62
2026-01-03,ExPost,2026-01-03 09:35:00,9,ILLINOIS.HUB,37.27,0.1,-8.79
2026-01-03,ExPost,2026-01-03 09:40:00,9,ILLINOIS.HUB,34.54,-3.03,0.67
2026-01-03,ExPost,2026-01-03 09:45:00,9,ILLINOIS.HUB,36.24,-3.46,-6.95
2026-01-03,ExPost,2026-01-03 09:50:00,9,ILLINOIS.HUB,38.27,-3.41,-2.22
2026-01-03,ExPost,2026-01-03 09:55:00,9,ILLINOIS.HUB,35.23,-0.79,2.74
2026-01-02,ExPost,2026-01-02 23:00:00,23,ILLINOIS.HUB,36.32,-1.63,-1.54
2026-01-02,ExPost,2026-01-02 23:05:00,23,ILLINOIS.HUB,34.3,1.45,-1.89
2026-01-02,ExPost,2026-01-02 23:10:00,23,ILLINOIS.HUB,35.72,-2.68,-3.56
2026-01-02,ExPost,2026-01-02 23:15:00,23,ILLINOIS.HUB,37.58,-3.91,-2.3
2026-01-02,ExPost,2026-01-02 23:20:00,23,ILLINOIS.HUB,35.13,-1.92,0.64
2026-01-02,ExPost,2026-01-02 23:25:00,23,ILLINOIS.HUB,34.35,-1.73,-2.45
2026-01-02,ExPost,2026-01-02 23:30:00,23,ILLINOIS.HUB,32.69,-2.99,-0.5
2026-01-02,ExPost,2026-01-02 23:35:00,23,ILLINOIS.HUB,36.59,-2.19,-5.12
2026-01-02,ExPost,2026-01-02 23:40:00,23,ILLINOIS.HUB,39.66,-3.38,-3.1
2026-01-02,ExPost,2026-01-02 23:45:00,23,ILLINOIS.HUB,33.53,-5.26,-0.83
2026-01-02,ExPost,2026-01-02 23:50:00,23,ILLINOIS.HUB,36.33,0.97,-2.75
2026-01-02,ExPost,2026-01-02 23:55:00,23,ILLINOIS.HUB,37.12,-1.91,-4.56
2026-01-03,ExPost,2026-01-03 00:00:00,0,ILLINOIS.HUB,36.46,-3.45,-4.92
2026-01-03,ExPost,2026-01-03 00:05:00,0,ILLINOIS.HUB,39.52,-0.82,0.11
2026-01-03,ExPost,2026-01-03 00:10:00,0,ILLINOIS.HUB,37.35,1.67,-1.89
2026-01-03,ExPost,2026-01-03 00:15:00,0,ILLINOIS.HUB,34.52,-0.37,1.51
2026-01-03,ExPost,2026-01-03 00:20:00,0,ILLINOIS.HUB,33.26,2.67,5.76
2026-01-03,ExPost,2026-01-03 00:25:00,0,ILLINOIS.HUB,35.33,-0.54,-2.89
2026-01-02,ExPost,2026-01-02 23:00:00,23,ILLINOIS.HUB,36.32,-1.63,-1.54
2026-01-02,ExPost,2026-01-02 23:05:00,23,ILLINOIS.HUB,34.3,1.45,-1.89
2026-01-02,ExPost,2026-01-02 23:10:00,23,ILLINOIS.HUB,35.72,-2.68,-3.56
2026-01-02,ExPost,2026-01-02 23:15:00,23,ILLINOIS.HUB,37.58,-3.91,-2.3
2026-01-02,ExPost,2026-01-02 23:20:00,23,ILLINOIS.HUB,35.13,-1.92,0.64
2026-01-02,ExPost,2026-01-02 23:25:00,23,ILLINOIS.HUB,34.35,-1.73,-2.45
2026-01-02,ExPost,2026-01-02 23:30:00,23,ILLINOIS.HUB,32.69,-2.99,-0.5
2026-01-02,ExPost,2026-01-02 23:35:00,23,ILLINOIS.HUB,36.59,-2.19,-5.12
2026-01-02,ExPost,2026-01-02 23:40:00,23,ILLINOIS.HUB,39.66,-3.38,-3.1
2026-01-02,ExPost,2026-01-02 23:45:00,23,ILLINOIS.HUB,33.53,-5.26,-0.83
2026-01-02,ExPost,2026-01-02 23:50:00,23,ILLINOIS.HUB,36.33,0.97,-2.75
2026-01-02,ExPost,2026-01-02 23:55:00,23,ILLINOIS.HUB,37.12,-1.91,-4.56
2026-01-03,ExPost,2026-01-03 00:00:00,0,ILLINOIS.HUB,36.46,-3.45,-4.92
2026-01-03,ExPost,2026-01-03 00:05:00,0,ILLINOIS.HUB,39.52,-0.82,0.11
2026-01-03,ExPost,2026-01-03 00:10:00,0,ILLINOIS.HUB,37.35,1.67,-1.89
2026-01-03,ExPost,2026-01-03 00:15:00,0,ILLINOIS.HUB,34.52,-0.37,1.51
2026-01-03,ExPost,2026-01-03 00:20:00,0,ILLINOIS.HUB,33.26,2.67,5.76
2026-01-03,ExPost,2026-01-03 00:25:00,0,ILLINOIS.HUB,35.33,-0.54,-2.89
2026-01-03,ExPost,2026-01-03 00:30:00,0,ILLINOIS.HUB,34.09,-3.22,1.48
2026-01-03,ExPost,2026-01-03 00:35:00,0,ILLINOIS.HUB,36.38,1.94,-7.92
2026-01-03,ExPost,2026-01-03 00:40:00,0,ILLINOIS.HUB,35.16,1.6,-0.04
2026-01-03,ExPost,2026-01-03 00:45:00,0,ILLINOIS.HUB,35.52,1.34,0.38
2026-01-03,ExPost,2026-01-03 00:50:00,0,ILLINOIS.HUB,34.32,-0.38,1.39
2026-01-03,ExPost,2026-01-03 00:55:00,0,ILLINOIS.HUB,38.12,-2.14,0.53
2026-01-03,ExPost,2026-01-03 01:00:00,1,ILLINOIS.HUB,34.14,-2.64,-0.99
2026-01-03,ExPost,2026-01-03 01:05:00,1,ILLINOIS.HUB,39.27,-4.2,-4.63
2026-01-03,ExPost,2026-01-03 01:10:00,1,ILLINOIS.HUB,37.9,-0.54,-0.17
2026-01-03,ExPost,2026-01-03 01:15:00,1,ILLINOIS.HUB,30.17,-2.36,0.37
2026-01-03,ExPost,2026-01-03 01:20:00,1,ILLINOIS.HUB,38.01,2.44,-4.96
2026-01-03,ExPost,2026-01-03 01:25:00,1,ILLINOIS.HUB,36.82,-0.28,1.8
2026-01-03,ExPost,2026-01-03 01:30:00,1,ILLINOIS.HUB,38.69,-2.69,-0.67
2026-01-03,ExPost,2026-01-03 01:35:00,1,ILLINOIS.HUB,34.98,-1.57,-1.04
2026-01-03,ExPost,2026-01-03 01:40:00,1,ILLINOIS.HUB,34.05,-0.14,-3.63
2026-01-03,ExPost,2026-01-03 01:45:00,1,ILLINOIS.HUB,38.24,-2.44,-5.26
2026-01-03,ExPost,2026-01-03 01:50:00,1,ILLINOIS.HUB,37.67,-2.38,0.74
2026-01-03,ExPost,2026-01-03 01:55:00,1,ILLINOIS.HUB,33.65,-1.9,-0.37
2026-01-03,ExPost,2026-01-03 02:00:00,2,ILLINOIS.HUB,36.51,-3.02,0.27
2026-01-03,ExPost,2026-01-03 02:05:00,2,ILLINOIS.HUB,36.84,-0.9,-3.41
2026-01-03,ExPost,2026-01-03 02:10:00,2,ILLINOIS.HUB,39.34,1.5,-2.13
2026-01-03,ExPost,2026-01-03 02:15:00,2,ILLINOIS.HUB,36.62,2.64,-5.63
2026-01-03,ExPost,2026-01-03 02:20:00,2,ILLINOIS.HUB,37.91,-0.1,-5.71
2026-01-03,ExPost,2026-01-03 02:25:00,2,ILLINOIS.HUB,36.08,-0.46,-3.05
2026-01-03,ExPost,2026-01-03 02:30:00,2,ILLINOIS.HUB,35.53,-3.23,-0.05
2026-01-03,ExPost,2026-01-03 02:35:00,2,ILLINOIS.HUB,35.56,2.34,-4.26
2026-01-03,ExPost,2026-01-03 02:40:00,2,ILLINOIS.HUB,31.96,-0.04,-2.81
2026-01-03,ExPost,2026-01-03 02:45:00,2,ILLINOIS.HUB,37.56,1.5,-2.8
2026-01-03,ExPost,2026-01-03 02:50:00,2,ILLINOIS.HUB,30.2,-2.93,-3.79
2026-01-03,ExPost,2026-01-03 02:55:00,2,ILLINOIS.HUB,37.75,-3.07,-1.53
2026-01-03,ExPost,2026-01-03 03:00:00,3,ILLINOIS.HUB,36.71,0.53,-4.35
2026-01-03,ExPost,2026-01-03 03:05:00,3,ILLINOIS.HUB,38.97,-3.04,-6.15
2026-01-03,ExPost,2026-01-03 03:10:00,3,ILLINOIS.HUB,33.7,0.71,0.1
2026-01-03,ExPost,2026-01-03 03:15:00,3,ILLINOIS.HUB,39.4,-0.49,1.88
2026-01-03,ExPost,2026-01-03 03:20:00,3,ILLINOIS.HUB,36.11,-1.41,-4.21
2026-01-03,ExPost,2026-01-03 03:25:00,3,ILLINOIS.HUB,33.29,-0.31,-0.55
2026-01-03,ExPost,2026-01-03 03:30:00,3,ILLINOIS.HUB,35.0,-0.51,-0.82
2026-01-03,ExPost,2026-01-03 03:35:00,3,ILLINOIS.HUB,39.9,-3.26,-2.45
2026-01-03,ExPost,2026-01-03 03:40:00,3,ILLINOIS.HUB,43.95,0.7,-3.27
2026-01-03,ExPost,2026-01-03 03:45:00,3,ILLINOIS.HUB,32.39,-1.12,-1.29
2026-01-03,ExPost,2026-01-03 03:50:00,3,ILLINOIS.HUB,35.97,-1.44,-1.76
2026-01-03,ExPost,2026-01-03 03:55:00,3,ILLINOIS.HUB,34.61,-1.82,-1.4
2026-01-03,ExPost,2026-01-03 04:00:00,4,ILLINOIS.HUB,35.44,-3.55,-1.33
2026-01-03,ExPost,2026-01-03 04:05:00,4,ILLINOIS.HUB,33.83,-0.76,-2.93
