day,priceType,timestamp,hour,pnode,lmp,mcc,mlc
2026-01-03,ExPost,2026-01-03 02:05:00,2,PSI_GEN.AGG,38.25,0.48,-1.9
2026-01-03,ExPost,2026-01-03 02:10:00,2,PSI_GEN.AGG,36.91,-5.82,-4.39
2026-01-03,ExPost,2026-01-03 02:15:00,2,PSI_GEN.AGG,32.8,-1.85,-2.8
2026-01-03,ExPost,2026-01-03 02:20:00,2,PSI_GEN.AGG,37.35,-3.07,-0.91
2026-01-03,ExPost,2026-01-03 02:25:00,2,PSI_GEN.AGG,37.18,-2.07,-2.53
2026-01-03,ExPost,2026-01-03 02:30:00,2,PSI_GEN.AGG,37.31,-3.99,0.25
2026-01-03,ExPost,2026-01-03 02:35:00,2,PSI_GEN.AGG,37.47,-0.36,-3.67
2026-01-03,ExPost,2026-01-03 02:40:00,2,PSI_GEN.AGG,29.59,0.57,-0.82
2026-01-03,ExPost,2026-01-03 02:45:00,2,PSI_GEN.AGG,34.91,-1.96,0.48
2026-01-03,ExPost,2026-01-03 02:50:00,2,PSI_GEN.AGG,35.5,1.23,-2.11
2026-01-03,ExPost,2026-01-03 02:55:00,2,PSI_GEN.AGG,35.47,-3.43,-5.41
2026-01-03,ExPost,2026-01-03 03:00:00,3,PSI_GEN.AGG,33.2,-0.1,-1.35
2026-01-03,ExPost,2026-01-03 03:05:00,3,PSI_GEN.AGG,36.25,0.86,2.99
2026-01-03,ExPost,2026-01-03 03:10:00,3,PSI_GEN.AGG,37.11,1.5,0.09
2026-01-03,ExPost,2026-01-03 03:15:00,3,PSI_GEN.AGG,36.03,-0.59,-4.23
2026-01-03,ExPost,2026-01-03 03:20:00,3,PSI_GEN.AGG,35.62,-2.49,-4.63
2026-01-03,ExPost,2026-01-03 03:25:00,3,PSI_GEN.AGG,39.22,1.2,-1.83
2026-01-03,ExPost,2026-01-03 03:30:00,3,PSI_GEN.AGG,33.15,-1.96,2.09
2026-01-03,ExPost,2026-01-03 03:35:00,3,PSI_GEN.AGG,34.12,-2.79,-2.32
2026-01-03,ExPost,2026-01-03 03:40:00,3,PSI_GEN.AGG,38.42,-1.72,-2.72
2026-01-03,ExPost,2026-01-03 03:45:00,3,PSI_GEN.AGG,34.27,0.66,-4.86
2026-01-03,ExPost,2026-01-03 03:50:00,3,PSI_GEN.AGG,35.93,-0.55,0.87
2026-01-03,ExPost,2026-01-03 03:55:00,3,PSI_GEN.AGG,35.22,1.1,-3.19
2026-01-03,ExPost,2026-01-03 04:00:00,4,PSI_GEN.AGG,33.31,-2.5,-0.51
2026-01-03,ExPost,2026-01-03 04:05:00,4,PSI_GEN.AGG,35.58,2.76,-1.92
2026-01-03,ExPost,2026-01-03 04:10:00,4,PSI_GEN.AGG,38.16,-0.58,0.72
2026-01-03,ExPost,2026-01-03 04:15:00,4,PSI_GEN.AGG,34.22,1.74,-2.71
2026-01-03,ExPost,2026-01-03 04:20:00,4,PSI_GEN.AGG,36.09,-1.57,-1.77
2026-01-03,ExPost,2026-01-03 04:25:00,4,PSI_GEN.AGG,36.94,0.26,-5.01
2026-01-03,ExPost,2026-01-03 04:30:00,4,PSI_GEN.AGG,38.06,-1.12,-3.32
2026-01-03,ExPost,2026-01-03 04:35:00,4,PSI_GEN.AGG,33.39,-3.04,-1.37
2026-01-03,ExPost,2026-01-03 04:40:00,4,PSI_GEN.AGG,38.61,1.38,-0.99
2026-01-03,ExPost,2026-01-03 04:45:00,4,PSI_GEN.AGG,34.09,-2.72,-2.84
2026-01-03,ExPost,2026-01-03 04:50:00,4,PSI_GEN.AGG,37.11,-1.31,2.14
2026-01-03,ExPost,2026-01-03 04:55:00,4,PSI_GEN.AGG,33.72,-0.55,1.8
2026-01-03,ExPost,2026-01-03 05:00:00,5,PSI_GEN.AGG,35.31,-2.19,-1.48
2026-01-03,ExPost,2026-01-03 05:05:00,5,PSI_GEN.AGG,33.26,0.4,-4.89
2026-01-03,ExPost,2026-01-03 05:10:00,5,PSI_GEN.AGG,33.53,-0.1,-1.49
2026-01-03,ExPost,2026-01-03 05:15:00,5,PSI_GEN.AGG,35.59,1.58,-1.35
2026-01-03,ExPost,2026-01-03 05:20:00,5,PSI_GEN.AGG,38.58,-0.63,0.91
2026-01-03,ExPost,2026-01-03 05:25:00,5,PSI_GEN.AGG,33.54,-2.72,4.64
2026-01-03,ExPost,2026-01-03 05:30:00,5,PSI_GEN.AGG,37.04,-3.64,0.64
2026-01-03,ExPost,2026-01-03 05:35:00,5,PSI_GEN.AGG,40.83,2.92,-4.57
2026-01-03,ExPost,2026-01-03 05:40:00,5,PSI_GEN.AGG,36.74,0.77,-2.72
2026-01-03,ExPost,2026-01-03 05:45:00,5,PSI_GEN.AGG,33.75,0.05,0.32
2026-01-03,ExPost,2026-01-03 05:50:00,5,PSI_GEN.AGG,39.88,1.55,-4.0
2026-01-03,ExPost,2026-01-03 05:55:00,5,PSI_GEN.AGG,34.19,-2.26,0.44
2026-01-03,ExPost,2026-01-03 06:00:00,6,PSI_GEN.AGG,37.48,2.07,2.12
2026-01-03,ExPost,2026-01-03 06:05:00,6,PSI_GEN.AGG,36.15,-0.5,-4.82
2026-01-03,ExPost,2026-01-03 06:10:00,6,PSI_GEN.AGG,33.59,-0.89,-6.71
2026-01-03,ExPost,2026-01-03 06:15:00,6,PSI_GEN.AGG,37.41,2.67,-2.01
2026-01-03,ExPost,2026-01-03 06:20:00,6,PSI_GEN.AGG,37.86,-4.76,-4.19
2026-01-03,ExPost,2026-01-03 06:25:00,6,PSI_GEN.AGG,33.42,3.62,-0.68
2026-01-03,ExPost,2026-01-03 06:30:00,6,PSI_GEN.AGG,35.37,-1.76,0.79
2026-01-03,ExPost,2026-01-03 06:35:00,6,PSI_GEN.AGG,35.94,-0.27,-0.11
2026-01-03,ExPost,2026-01-03 06:40:00,6,PSI_GEN.AGG,33.71,-2.34,2.19
2026-01-03,ExPost,2026-01-03 06:45:00,6,PSI_GEN.AGG,34.55,0.39,-0.86
2026-01-03,ExPost,2026-01-03 06:50:00,6,PSI_GEN.AGG,36.07,-1.43,-2.02
2026-01-03,ExPost,2026-01-03 06:55:00,6,PSI_GEN.AGG,36.59,-1.17,-2.6
2026-01-03,ExPost,2026-01-03 07:00:00,7,PSI_GEN.AGG,34.52,-1.65,-0.23
2026-01-03,ExPost,2026-01-03 07:05:00,7,PSI_GEN.AGG,38.47,-0.92,-4.72
2026-01-03,ExPost,2026-01-03 07:10:00,7,PSI_GEN.AGG,40.26,-0.1,-0.09
2026-01-03,ExPost,2026-01-03 07:15:00,7,PSI_GEN.AGG,35.12,-3.21,-0.69
2026-01-03,ExPost,2026-01-03 07:20:00,7,PSI_GEN.AGG,36.33,-0.86,-0.13
2026-01-03,ExPost,2026-01-03 07:25:00,7,PSI_GEN.AGG,34.94,1.16,1.5
2026-01-03,ExPost,2026-01-03 07:30:00,7,PSI_GEN.AGG,39.79,-1.52,0.6
2026-01-03,ExPost,2026-01-03 07:35:00,7,PSI_GEN.AGG,32.56,-2.26,-3.32
2026-01-03,ExPost,2026-01-03 07:40:00,7,PSI_GEN.AGG,32.03,-0.95,-2.05
2026-01-03,ExPost,2026-01-03 07:45:00,7,PSI_GEN.AGG,35.7,-4.24,-7.36
2026-01-03,ExPost,2026-01-03 07:50:00,7,PSI_GEN.AGG,33.33,-1.11,1.33
2026-01-03,ExPost,2026-01-03 07:55:00,7,PSI_GEN.AGG,34.3,0.06,5.79
2026-01-03,ExPost,2026-01-03 08:00:00,8,PSI_GEN.AGG,38.69,-3.44,-3.58
2026-01-03,ExPost,2026-01-03 08:05:00,8,PSI_GEN.AGG,32.27,-0.89,-1.8
2026-01-03,ExPost,2026-01-03 08:10:00,8,PSI_GEN.AGG,36.32,3.77,-4.25
2026-01-03,ExPost,2026-01-03 08:15:00,8,PSI_GEN.AGG,35.43,-4.23,0.97
2026-01-03,ExPost,2026-01-03 08:20:00,8,PSI_GEN.AGG,38.18,-2.07,-5.43
2026-01-03,ExPost,2026-01-03 08:25:00,8,PSI_GEN.AGG,36.59,2.81,-2.63
2026-01-03,ExPost,2026-01-03 08:30:00,8,PSI_GEN.AGG,32.65,1.09,-4.99
2026-01-03,ExPost,2026-01-03 08:35:00,8,PSI_GEN.AGG,34.71,0.83,-4.92
2026-01-03,ExPost,2026-01-03 08:40:00,8,PSI_GEN.AGG,38.23,-2.55,-3.05
2026-01-03,ExPost,2026-01-03 08:45:00,8,PSI_GEN.AGG,33.37,-1.29,-4.54
2026-01-03,ExPost,2026-01-03 08:50:00,8,PSI_GEN.AGG,39.66,0.62,-1.26
2026-01-03,ExPost,2026-01-03 08:55:00,8,PSI_GEN.AGG,31.37,-1.65,-2.32
2026-01-03,ExPost,2026-01-03 09:00:00,9,PSI_GEN.AGG,38.4,-4.91,-6.43
2026-01-03,ExPost,2026-01-03 09:05:00,9,PSI_GEN.AGG,33.8,0.35,0.65
2026-01-03,ExPost,2026-01-03 09:10:00,9,PSI_GEN.AGG,33.75,-2.17,-1.47
2026-01-03,ExPost,2026-01-03 09:15:00,9,PSI_GEN.AGG,37.19,-2.38,-1.92
2026-01-03,ExPost,2026-01-03 09:20:00,9,PSI_GEN.AGG,36.59,0.74,-2.9
2026-01-03,ExPost,2026-01-03 09:25:00,9,PSI_GEN.AGG,30.98,-0.47,-4.16
2026-01-03,ExPost,2026-01-03 09:30:00,9,PSI_GEN.AGG,33.31,-2.11,1.18
2026-01-03,ExPost,2026-01-03 09:35:00,9,PSI_GEN.AGG,38.98,-7.1,-3.04
2026-01-03,ExPost,2026-01-03 09:40:00,9,PSI_GEN.AGG,37.83,-4.44,-2.51
2026-01-03,ExPost,2026-01-03 09:45:00,9,PSI_GEN.AGG,35.05,-4.61,-3.38
2026-01-03,ExPost,2026-01-03 09:50:00,9,PSI_GEN.AGG,34.53,-0.67,-3.1
2026-01-03,ExPost,2026-01-03 09:55:00,9,PSI_GEN.AGG,32.65,0.54,-6.23
2026-01-02,ExPost,2026-01-02 23:00:00,23,PSI_GEN.AGG,33.87,0.76,0.44
2026-01-02,ExPost,2026-01-02 23:05:00,23,PSI_GEN.AGG,34.93,-1.7,-0.17
2026-01-02,ExPost,2026-01-02 23:10:00,23,PSI_GEN.AGG,37.63,0.49,-0.14
2026-01-02,ExPost,2026-01-02 23:15:00,23,PSI_GEN.AGG,34.82,-2.28,-2.19
2026-01-02,ExPost,2026-01-02 23:20:00,23,PSI_GEN.AGG,35.52,-3.55,-4.33
2026-01-02,ExPost,2026-01-02 23:25:00,23,PSI_GEN.AGG,33.01,-0.03,-2.67
2026-01-02,ExPost,2026-01-02 23:30:00,23,PSI_GEN.AGG,33.74,-1.76,1.75
2026-01-02,ExPost,2026-01-02 23:35:00,23,PSI_GEN.AGG,36.18,-2.06,-0.92
2026-01-02,ExPost,2026-01-02 23:40:00,23,PSI_GEN.AGG,33.68,-1.78,-4.94
2026-01-02,ExPost,2026-01-02 23:45:00,23,PSI_GEN.AGG,33.97,-1.83,-3.03
2026-01-02,ExPost,2026-01-02 23:50:00,23,PSI_GEN.AGG,33.04,-2.93,-3.31
2026-01-02,ExPost,2026-01-02 23:55:00,23,PSI_GEN.AGG,32.81,-0.65,2.45
2026-01-03,ExPost,2026-01-03 00:00:00,0,PSI_GEN.AGG,40.13,2.45,-1.95
2026-01-03,ExPost,2026-01-03 00:05:00,0,PSI_GEN.AGG,30.87,-1.1,-3.61
2026-01-03,ExPost,2026-01-03 00:10:00,0,PSI_GEN.AGG,34.26,-1.45,-0.89
2026-01-03,ExPost,2026-01-03 00:15:00,0,PSI_GEN.AGG,34.18,-2.31,-6.87
2026-01-03,ExPost,2026-01-03 00:20:00,0,PSI_GEN.AGG,33.07,-1.74,-0.65
2026-01-03,ExPost,2026-01-03 00:25:00,0,PSI_GEN.AGG,37.18,1.03,-1.11
2026-01-02,ExPost,2026-01-02 23:00:00,23,PSI_GEN.AGG,33.87,0.76,0.44
2026-01-02,ExPost,2026-01-02 23:05:00,23,PSI_GEN.AGG,34.93,-1.7,-0.17
2026-01-02,ExPost,2026-01-02 23:10:00,23,PSI_GEN.AGG,37.63,0.49,-0.14
2026-01-02,ExPost,2026-01-02 23:15:00,23,PSI_GEN.AGG,34.82,-2.28,-2.19
2026-01-02,ExPost,2026-01-02 23:20:00,23,PSI_GEN.AGG,35.52,-3.55,-4.33
2026-01-02,ExPost,2026-01-02 23:25:00,23,PSI_GEN.AGG,33.01,-0.03,-2.67
2026-01-02,ExPost,2026-01-02 23:30:00,23,PSI_GEN.AGG,33.74,-1.76,1.75
2026-01-02,ExPost,2026-01-02 23:35:00,23,PSI_GEN.AGG,36.18,-2.06,-0.92
2026-01-02,ExPost,2026-01-02 23:40:00,23,PSI_GEN.AGG,33.68,-1.78,-4.94
2026-01-02,ExPost,2026-01-02 23:45:00,23,PSI_GEN.AGG,33.97,-1.83,-3.03
2026-01-02,ExPost,2026-01-02 23:50:00,23,PSI_GEN.AGG,33.04,-2.93,-3.31
2026-01-02,ExPost,2026-01-02 23:55:00,23,PSI_GEN.AGG,32.81,-0.65,2.45
2026-01-03,ExPost,2026-01-03 00:00:00,0,PSI_GEN.AGG,40.13,2.45,-1.95
2026-01-03,ExPost,2026-01-03 00:05:00,0,PSI_GEN.AGG,30.87,-1.1,-3.61
2026-01-03,ExPost,2026-01-03 00:10:00,0,PSI_GEN.AGG,34.26,-1.45,-0.89
2026-01-03,ExPost,2026-01-03 00:15:00,0,PSI_GEN.AGG,34.18,-2.31,-6.87
2026-01-03,ExPost,2026-01-03 00:20:00,0,PSI_GEN.AGG,33.07,-1.74,-0.65
2026-01-03,ExPost,2026-01-03 00:25:00,0,PSI_GEN.AGG,37.18,1.03,-1.11
2026-01-03,ExPost,2026-01-03 00:30:00,0,PSI_GEN.AGG,36.66,-0.04,-5.86
2026-01-03,ExPost,2026-01-03 00:35:00,0,PSI_GEN.AGG,35.41,-0.65,-0.76
2026-01-03,ExPost,2026-01-03 00:40:00,0,PSI_GEN.AGG,40.33,1.35,-0.4
2026-01-03,ExPost,2026-01-03 00:45:00,0,PSI_GEN.AGG,40.55,0.46,-5.43
2026-01-03,ExPost,2026-01-03 00:50:00,0,PSI_GEN.AGG,37.52,-5.58,-0.74
2026-01-03,ExPost,2026-01-03 00:55:00,0,PSI_GEN.AGG,38.67,-0.53,-0.91
2026-01-03,ExPost,2026-01-03 01:00:00,1,PSI_GEN.AGG,38.11,-0.98,1.82
2026-01-03,ExPost,2026-01-03 01:05:00,1,PSI_GEN.AGG,32.0,-2.59,-0.4
2026-01-03,ExPost,2026-01-03 01:10:00,1,PSI_GEN.AGG,34.24,-1.36,-1.01
2026-01-03,ExPost,2026-01-03 01:15:00,1,PSI_GEN.AGG,35.29,-0.6,1.22
2026-01-03,ExPost,2026-01-03 01:20:00,1,PSI_GEN.AGG,36.98,-3.08,-0.31
2026-01-03,ExPost,2026-01-03 01:25:00,1,PSI_GEN.AGG,35.14,-3.95,1.17
2026-01-03,ExPost,2026-01-03 01:30:00,1,PSI_GEN.AGG,35.94,-0.37,-3.58
2026-01-03,ExPost,2026-01-03 01:35:00,1,PSI_GEN.AGG,37.55,-1.68,1.16
2026-01-03,ExPost,2026-01-03 01:40:00,1,PSI_GEN.AGG,37.66,1.17,-0.58
2026-01-03,ExPost,2026-01-03 01:45:00,1,PSI_GEN.AGG,28.59,-2.09,4.55
2026-01-03,ExPost,2026-01-03 01:50:00,1,PSI_GEN.AGG,40.07,-2.94,-3.72
2026-01-03,ExPost,2026-01-03 01:55:00,1,PSI_GEN.AGG,32.09,0.27,-2.85
2026-01-03,ExPost,2026-01-03 02:00:00,2,PSI_GEN.AGG,37.66,-0.23,-0.11
2026-01-03,ExPost,2026-01-03 02:05:00,2,PSI_GEN.AGG,38.25,0.48,-1.9
2026-01-03,ExPost,2026-01-03 02:10:00,2,PSI_GEN.AGG,36.91,-5.82,-4.39
2026-01-03,ExPost,2026-01-03 02:15:00,2,PSI_GEN.AGG,32.8,-1.85,-2.8
2026-01-03,ExPost,2026-01-03 02:20:00,2,PSI_GEN.AGG,37.35,-3.07,-0.91
2026-01-03,ExPost,2026-01-03 02:25:00,2,PSI_GEN.AGG,37.18,-2.07,-2.53
2026-01-03,ExPost,2026-01-03 02:30:00,2,PSI_GEN.AGG,37.31,-3.99,0.25
2026-01-03,ExPost,2026-01-03 02:35:00,2,PSI_GEN.AGG,37.47,-0.36,-3.67
2026-01-03,ExPost,2026-01-03 02:40:00,2,PSI_GEN.AGG,29.59,0.57,-0.82
2026-01-03,ExPost,2026-01-03 02:45:00,2,PSI_GEN.AGG,34.91,-1.96,0.48
2026-01-03,ExPost,2026-01-03 02:50:00,2,PSI_GEN.AGG,35.5,1.23,-2.11
2026-01-03,ExPost,2026-01-03 02:55:00,2,PSI_GEN.AGG,35.47,-3.43,-5.41
2026-01-03,ExPost,2026-01-03 03:00:00,3,PSI_GEN.AGG,33.2,-0.1,-1.35
2026-01-03,ExPost,2026-01-03 03:05:00,3,PSI_GEN.AGG,36.25,0.86,2.99
2026-01-03,ExPost,2026-01-03 03:10:00,3,PSI_GEN.AGG,37.11,1.5,0.09
2026-01-03,ExPost,2026-01-03 03:15:00,3,PSI_GEN.AGG,36.03,-0.59,-4.23
2026-01-03,ExPost,2026-01-03 03:20:00,3,PSI_GEN.AGG,35.62,-2.49,-4.63
2026-01-03,ExPost,2026-01-03 03:25:00,3,PSI_GEN.AGG,39.22,1.2,-1.83
2026-01-03,ExPost,2026-01-03 03:30:00,3,PSI_GEN.AGG,33.15,-1.96,2.09
2026-01-03,ExPost,2026-01-03 03:35:00,3,PSI_GEN.AGG,34.12,-2.79,-2.32
2026-01-03,ExPost,2026-01-03 03:40:00,3,PSI_GEN.AGG,38.42,-1.72,-2.72
2026-01-03,ExPost,2026-01-03 03:45:00,3,PSI_GEN.AGG,34.27,0.66,-4.86
2026-01-03,ExPost,2026-01-03 03:50:00,3,PSI_GEN.AGG,35.93,-0.55,0.87
2026-01-03,ExPost,2026-01-03 03:55:00,3,PSI_GEN.AGG,35.22,1.1,-3.19
2026-01-03,ExPost,2026-01-03 04:00:00,4,PSI_GEN.AGG,33.31,-2.5,-0.51
2026-01-03,ExPost,2026-01-03 04:05:00,4,PSI_GEN.AGG,35.58,2.76,-1.92
